Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,SMA_100,SMA_200,EMA_20,EMA_50,EMA_63,EMA_100,EMA_200,MACD,ADX,RSI,Stoch_Osc,Williams_R,BBlow,BBmid,BBupp,ATR,OBV,CMF,Price_Change,Pct_Change,Close_Lag_1,Volume_Lag_1,Close_Lag_2,Volume_Lag_2,Close_Lag_3,Volume_Lag_3,Close_Lag_5,Volume_Lag_5,Close_Lag_10,Volume_Lag_10,Close_Roll_Mean_5,Close_Roll_Std_5,Volume_Roll_Mean_5,Close_Roll_Mean_10,Close_Roll_Std_10,Volume_Roll_Mean_10,Close_Roll_Mean_20,Close_Roll_Std_20,Volume_Roll_Mean_20,Relative_Volume,Day_of_Week,Is_Month_End,VWAP,High_Volume,Significant_Price_Move,Volume_Spike_With_Price_Move
2022-02-03 00:00:00+05:30,2192.8888647972453,2201.552307513844,2151.8180792190283,2156.906005859375,4786419,2237.7688110351564,2215.5813671875,,,2211.5071633634902,2231.417830796314,2239.318171089129,,,-11.920522704843101,19.372669927172037,40.26473130884668,18.204364248721546,-81.79563575127845,0.0,2237.7688110351564,0.0,52.654144425289346,40253986,-0.0740518037949113,-28.236083984375,-0.012921852595129901,2185.14208984375,5008845.0,2180.696044921875,6600254.0,2187.9384765625,6071841.0,2143.475341796875,10010215.0,2311.700927734375,4877742.0,2170.419091796875,20.330256455616865,5960244.4,2189.40517578125,46.29812854247929,7791754.7,2237.7688110351564,67.16799943087476,6986020.45,0.6851424261147131,3,0,2264.6653592045545,0,0,0
2022-02-04 00:00:00+05:30,2146.1338054999255,2152.9637798248955,2127.8903102089803,2137.2412109375,5530620,2233.8634033203125,2212.61748046875,,,2204.434215513396,2227.7246300175366,2236.128266084391,,,-12.389303330404658,19.888074250582417,37.8507156198846,10.115259664360387,-89.88474033563962,0.0,2233.8634033203125,0.0,50.96568379851116,34723366,-0.05025244360354329,-19.664794921875,-0.009117131144544266,2156.906005859375,4786419.0,2185.14208984375,5008845.0,2180.696044921875,6600254.0,2141.412841796875,7333863.0,2271.22607421875,8247243.0,2169.584765625,21.847231224205533,5599595.8,2176.006689453125,38.7626335062727,7520092.4,2233.8634033203125,70.7171480158328,6901365.9,0.8013804919400085,4,0,2263.4642086768854,0,0,0
2022-02-07 00:00:00+05:30,2147.050919995312,2160.618966562973,2113.130682331128,2124.2236328125,5357233,2228.4132690429688,2210.8664697265626,,,2196.7951123990247,2223.665767382045,2232.6312462946444,,,-12.782559155649754,20.622382960041854,36.29926290478464,4.701836219077329,-95.29816378092268,0.0,2228.4132690429688,0.0,50.717298115177876,29366133,-0.07402706733691536,-13.017578125,-0.006090832451845607,2137.2412109375,5530620.0,2156.906005859375,4786419.0,2185.14208984375,5008845.0,2187.9384765625,6071841.0,2271.5927734375,6669297.0,2156.841796875,26.54271769569845,5456674.2,2161.269775390625,23.32355735635834,7388886.0,2228.4132690429688,74.84854165625966,6841424.7,0.7830580960717144,0,0,2262.2043241873776,0,0,0
2022-02-08 00:00:00+05:30,2136.645560151133,2163.55249877553,2117.714361816523,2159.93115234375,6030424,2224.6568359375,2209.2997216796875,,,2193.284259060427,2221.166370713877,2230.3593683586787,,,-9.969206439360256,21.208191838275017,43.1792211755269,21.540032523216222,-78.45996747678377,0.0,2224.6568359375,0.0,50.368786604022816,35396557,-0.038951407030125174,35.70751953125,0.016809680007171757,2124.2236328125,5357233.0,2137.2412109375,5530620.0,2156.906005859375,4786419.0,2180.696044921875,6600254.0,2179.96240234375,10934468.0,2152.688818359375,23.304217779558787,5342708.2,2159.266650390625,22.380913151350807,6898481.6,2224.6568359375,76.36725239246239,6911777.65,0.8724852426350839,1,0,2261.173147874074,0,0,0
2022-02-09 00:00:00+05:30,2173.7745742535417,2188.4883866235755,2161.719180503316,2185.096435546875,5743112,2221.354211425781,2208.89818359375,,,2192.5044663448502,2219.751863452426,2228.9449017083098,,,-5.943553265636709,20.95716891270739,47.48408214439807,38.30203666248674,-61.69796333751326,0.0,2221.354211425781,0.0,48.81081858086586,41139669,-0.009789055095400083,25.165283203125,0.011650965437401961,2159.93115234375,6030424.0,2124.2236328125,5357233.0,2137.2412109375,5530620.0,2185.14208984375,5008845.0,2175.69970703125,12255102.0,2152.6796875,23.288326851335054,5489561.6,2160.2063232421874,23.32487956710399,6247282.6,2221.354211425781,76.58921024839226,6793804.15,0.8453455344308093,2,0,2260.449591973406,0,0,0
2022-02-10 00:00:00+05:30,2196.280898950205,2196.280898950205,2168.2281916975594,2182.8505859375,6232245,2214.934619140625,2207.3222802734376,,,2191.5850491631977,2218.304754530272,2227.504454340472,,,-3.1048529413391037,20.486551475698946,47.14083043506829,38.07278727405797,-61.92721272594203,0.0,2214.934619140625,0.0,47.32809634313585,34907424,-0.055786965345079396,-2.245849609375,-0.0010278034291025806,2185.096435546875,5743112.0,2159.93115234375,6030424.0,2124.2236328125,5357233.0,2156.906005859375,4786419.0,2143.475341796875,10010215.0,2157.868603515625,27.05171791542798,5778726.8,2164.14384765625,23.509444837616968,5869485.6,2214.934619140625,73.99525203230888,6735405.35,0.9252962035907758,3,0,2259.6568818461024,0,0,0
2022-02-11 00:00:00+05:30,2175.6995882713973,2186.0131753169353,2148.975971692032,2178.58740234375,7971685,2207.6509643554687,2205.3705029296875,,,2190.347178037536,2216.7472113072713,2225.9757964655746,,,-1.2805859838156586,20.47720836535395,46.454348546851705,35.74473927514675,-64.25526072485324,0.0,2207.6509643554687,0.0,46.593032577547795,26935739,-0.048226466012606065,-4.26318359375,-0.001953034999836678,2182.8505859375,6232245.0,2185.096435546875,5743112.0,2159.93115234375,6030424.0,2137.2412109375,5530620.0,2141.412841796875,7333863.0,2166.137841796875,25.44140110258926,6266939.8,2167.8613037109376,22.43006122397904,5933267.8,2207.6509643554687,69.71316758986596,6837571.8,1.1658649054332417,4,0,2258.6112393365534,0,0,0
2022-02-14 00:00:00+05:30,2145.4464229636037,2158.9228071389334,2120.4646136876554,2143.887939453125,5359816,2198.462744140625,2204.0925390625,,,2185.9224886485445,2213.88998496005,2223.4105509339356,,,-2.1272308216534164,21.039257519052722,41.195882593469676,29.022377550710985,-70.97762244928902,0.0,2198.462744140625,0.0,47.41658658315828,21575923,-0.013498117798553795,-34.699462890625,-0.015927505526422747,2178.58740234375,7971685.0,2182.8505859375,6232245.0,2185.096435546875,5743112.0,2124.2236328125,5357233.0,2187.9384765625,6071841.0,2170.070703125,17.67752675461535,6267456.4,2163.45625,22.374472459993203,5862065.3,2198.462744140625,65.0164001361518,6607308.2,0.8111950945469745,0,0,2257.6248980589894,0,0,0
2022-02-15 00:00:00+05:30,2155.484890442759,2222.133524740339,2141.2752156691404,2216.6787109375,5606335,2192.3067016601562,2205.107392578125,,,2188.851652676064,2213.999346763087,2223.200180934047,,,2.2610551231133833,19.789602964241055,53.171132834704174,94.99571416462618,-5.00428583537382,0.0,2192.3067016601562,0.0,49.805281046589734,27182258,0.020244905382780717,72.790771484375,0.03395269414265312,2143.887939453125,5359816.0,2178.58740234375,7971685.0,2182.8505859375,6232245.0,2159.93115234375,6030424.0,2180.696044921875,6600254.0,2181.42021484375,25.862224525235987,6182638.6,2167.0545166015627,27.711806057473186,5762673.4,2192.3067016601562,56.1545339785827,6686713.65,0.8384290540092142,1,0,2257.2599508436333,0,1,0
2022-02-16 00:00:00+05:30,2227.725637551383,2230.4759598243463,2196.5101344764144,2212.094970703125,5196420,2187.317236328125,2205.6776171875,,,2191.0653020119744,2213.9246653489713,2222.8531431143306,,,4.7574390855178805,18.431504248701543,52.44682296099936,84.33597881918718,-15.664021180812826,0.0,2187.317236328125,0.0,48.673891353828466,21985838,0.03372229769957349,-4.583740234375,-0.0020678415016835983,2216.6787109375,5606335.0,2143.887939453125,5359816.0,2178.58740234375,7971685.0,2185.096435546875,5743112.0,2185.14208984375,5008845.0,2186.819921875,29.398386426096543,6073300.2,2169.7498046875,30.80464282453485,5781430.9,2187.317236328125,48.94045024852833,6791158.95,0.7651742564499981,2,0,2256.88989218714,0,0,0
2022-02-17 00:00:00+05:30,2218.649681265728,2250.552885603534,2209.390440932548,2240.101806640625,6426626,2183.7372802734376,2206.143330078125,,,2195.735445309941,2214.9512199094283,2223.392163849527,,,8.006162232975425,17.525912899289924,56.35861493053543,92.39491238385095,-7.605087616149048,0.0,2183.7372802734376,0.0,48.13735944791115,28412464,0.06476111466408917,28.0068359375,0.012660774654081886,2212.094970703125,5196420.0,2216.6787109375,5606335.0,2143.887939453125,5359816.0,2182.8505859375,6232245.0,2156.906005859375,4786419.0,2198.270166015625,37.49907885477129,6112176.4,2178.069384765625,37.46497780837178,5945451.6,2183.7372802734376,41.40097393222911,6868603.15,0.9356525423950283,3,0,2256.721481346218,0,0,0
2022-02-18 00:00:00+05:30,2240.9272008397293,2251.9282482361764,2218.6957104324674,2222.592041015625,3387729,2181.3055786132813,2205.555693359375,,,2198.29321632953,2215.2508599528087,2223.367160010968,,,8.633122730894717,16.71703174513288,53.40096810991132,78.86403336451858,-21.135966635481424,0.0,2181.3055786132813,0.0,47.072729330468135,25024735,0.05894824767138194,-17.509765625,-0.007816504398636459,2240.101806640625,6426626.0,2212.094970703125,5196420.0,2216.6787109375,5606335.0,2178.58740234375,7971685.0,2137.2412109375,5530620.0,2207.07109375,36.88354793349507,5195385.2,2186.6044677734376,36.84723988087614,5731162.5,2181.3055786132813,37.207746869684925,6625627.45,0.5113068951680946,4,0,2256.541952947194,0,0,0
2022-02-21 00:00:00+05:30,2211.2240560511887,2234.6015540405315,2186.104994356688,2200.13134765625,5553596,2177.7325073242187,2204.4730029296875,,,2198.4682764558843,2214.6579379019636,2222.641040874883,,,7.248313612019437,15.901202263714007,49.79130229939603,62.6816938451495,-37.3183061548505,0.0,2177.7325073242187,0.0,47.17443149856636,19471139,0.04016711634127311,-22.460693359375,-0.010105630248325448,2222.592041015625,3387729.0,2240.101806640625,6426626.0,2212.094970703125,5196420.0,2143.887939453125,5359816.0,2124.2236328125,5357233.0,2218.319775390625,14.705180450542489,5234141.2,2194.1952392578123,29.692650742808297,5750798.8,2177.7325073242187,30.993384164460572,6569842.4,0.8453164721272461,0,0,2256.0596705514836,0,0,0
2022-02-22 00:00:00+05:30,2157.0433847684963,2196.4642658487573,2151.7721359115776,2190.138427734375,6747457,2178.24130859375,2204.0943798828125,2262.8192358398437,,2197.6749575300264,2213.696388483627,2221.6253342142422,2240.7546828744958,,5.454304054975676,15.88357284054065,48.22929621269355,55.48205755706707,-44.51794244293293,0.0,2178.24130859375,0.0,47.259058659002505,12723682,0.13928007060679296,-9.992919921875,-0.004541965156998562,2200.13134765625,5553596.0,2222.592041015625,3387729.0,2240.101806640625,6426626.0,2216.6787109375,5606335.0,2159.93115234375,6030424.0,2213.01171875,19.465272057017135,5462365.6,2197.215966796875,27.256117951835268,5822502.1,2178.24130859375,31.115205482493703,6360491.85,1.0608388720755928,1,0,2255.3819604477576,0,0,0
2022-02-23 00:00:00+05:30,2201.2313491637046,2206.2276142309242,2170.8866288190275,2176.432861328125,3655055,2178.277966308594,2203.9825341796877,2261.4881005859374,,2195.6519007488932,2212.2350736932153,2220.213069436551,2239.480983437934,,3.248496648811156,15.59944396256425,46.09350763660636,45.60755700881827,-54.39244299118173,0.0,2178.277966308594,0.0,46.40776771278066,9068627,0.06295566161874443,-13.70556640625,-0.006257853947810976,2190.138427734375,6747457.0,2200.13134765625,5553596.0,2222.592041015625,3387729.0,2212.094970703125,5196420.0,2185.096435546875,5743112.0,2205.879296875,25.487263678690006,5154092.6,2196.349609375,27.816087223084725,5613696.4,2178.277966308594,31.11248530852222,5930489.5,0.6163159044459989,2,0,2254.944732721907,0,0,0
2022-02-24 00:00:00+05:30,2113.1306616902993,2145.1257704214977,2056.658363617896,2067.980224609375,12423325,2174.503210449219,2201.8290625,2259.031643066406,,2183.4926934975106,2206.578020787967,2215.455793035702,2236.0849288076656,,-5.1537262640546135,17.160208266778977,33.46470563776248,5.798057910266694,-94.2019420897333,0.0,2174.503210449219,1.0,51.6482484268841,-3354698,-0.031293702577510116,-108.45263671875,-0.04983045360405414,2176.432861328125,3655055.0,2190.138427734375,6747457.0,2200.13134765625,5553596.0,2240.101806640625,6426626.0,2182.8505859375,6232245.0,2171.45498046875,60.24576457349921,6353432.4,2184.8625732421874,49.37449599832119,6232804.4,2174.503210449219,39.10925426523519,6051145.0,2.0530535956418166,3,0,2251.4903966484026,1,1,1
2022-02-25 00:00:00+05:30,2090.303566288218,2115.8353472485137,2086.774123113395,2093.833251953125,7285044,2172.124230957031,2199.629765625,2256.5362255859377,,2174.953699064712,2202.156657304248,2211.6550886268715,2233.268063919457,,-8.416463860300508,18.609489406406936,37.83700886125417,19.037696677037268,-80.96230332296273,0.0,2172.124230957031,0.0,51.37731087061657,3930346,-0.020663660519271636,25.85302734375,0.012501583446540732,2067.980224609375,12423325.0,2176.432861328125,3655055.0,2190.138427734375,6747457.0,2222.592041015625,3387729.0,2178.58740234375,7971685.0,2145.70322265625,60.441246720249595,7132895.4,2176.387158203125,57.221985537314254,6164140.3,2172.124230957031,42.52591807369521,6048704.05,1.204397494038413,4,0,2249.8006038780095,0,0,0
2022-02-28 00:00:00+05:30,2056.2917380708473,2170.290682081914,2056.2917380708473,2163.139892578125,10648723,2170.8843017578124,2199.9799658203124,2254.2475341796876,,2173.828574637418,2200.626588099302,2210.1389887503483,2231.8793872592323,,-5.49454262459286,18.598737551586563,47.74976773632192,54.615651453290674,-45.384348546709326,0.0,2170.8843017578124,0.0,55.850284666363,14579069,0.044053174696486064,69.306640625,0.03310036296364616,2093.833251953125,7285044.0,2067.980224609375,12423325.0,2176.432861328125,3655055.0,2200.13134765625,5553596.0,2143.887939453125,5359816.0,2138.304931640625,54.038227990890256,8151920.8,2178.312353515625,56.32389242069243,6693031.0,2170.8843017578124,42.40189912321904,6277548.15,1.6963188088011718,0,1,2248.463835818943,1,0,0
2022-03-02 00:00:00+05:30,2140.129241141574,2201.139740108529,2135.316298440874,2198.8935546875,10735893,2171.7941772460936,2202.2021875,2252.768801269531,,2176.215715594569,2200.558626004721,2209.7875689358843,2231.2262024558318,,-0.9781185181096284,17.930965522750153,52.00199251700221,72.89120854596227,-27.108791454037725,0.0,2171.7941772460936,0.0,56.56265302359815,25314962,0.12691403339944649,35.753662109375,0.01652859448991162,2163.139892578125,10648723.0,2093.833251953125,7285044.0,2067.980224609375,12423325.0,2190.138427734375,6747457.0,2216.6787109375,5606335.0,2140.05595703125,56.23490867202552,8949608.0,2176.533837890625,55.24833330651511,7205986.8,2171.7941772460936,42.81673947955118,6484330.1,1.655667252350401,2,0,2247.7047448026565,0,0,0
2022-03-03 00:00:00+05:30,2200.2229886286104,2213.836866188339,2172.7660803921644,2180.329345703125,5093374,2171.5535400390627,2203.4315673828123,2250.989372558594,,2176.6074898906218,2199.765320894855,2208.8669994598604,2230.2183439062733,,0.836740375627004,17.05095067129116,49.73858868129238,63.402075373076144,-36.597924626923856,0.0,2171.5535400390627,0.0,55.456091078782194,20221588,0.12018731850575899,-18.564208984375,-0.008442522806436314,2198.8935546875,10735893.0,2163.139892578125,10648723.0,2093.833251953125,7285044.0,2176.432861328125,3655055.0,2212.094970703125,5196420.0,2140.83525390625,56.88824563167506,9237271.8,2173.357275390625,53.87259787664946,7195682.2,2171.5535400390627,42.75124782303372,6488556.55,0.784977977883232,3,0,2247.2187882540516,0,0,0
2022-03-04 00:00:00+05:30,2157.1351061807327,2167.4945241905734,2127.203102682156,2131.97021484375,5402833,2170.306750488281,2202.688076171875,2247.8201342773436,,2172.356320838539,2197.1066892850076,2206.463974940607,2228.2728364000845,,-1.0401767783557805,17.002708284155393,44.32619656790452,38.6832072954829,-61.3167927045171,0.0,2170.306750488281,0.0,55.28967336036697,14818755,0.11718594669367223,-48.359130859375,-0.022179736724031396,2180.329345703125,5093374.0,2198.8935546875,10735893.0,2163.139892578125,10648723.0,2067.980224609375,12423325.0,2240.101806640625,6426626.0,2153.633251953125,41.5237276081136,7833173.4,2162.5441162109373,49.67575244891033,7093302.9,2170.306750488281,43.556928453882705,6519377.25,0.8287345236847584,4,0,2246.3437288638156,0,0,0
2022-03-07 00:00:00+05:30,2089.0198600623894,2119.639807435891,2037.0396907547492,2053.12890625,8991655,2166.1011352539062,2200.3833447265624,2244.0330029296874,,2161.0013289729636,2191.4605017150075,2201.6722540440255,2224.8046397634494,,-7.0755671365901485,18.125809433716643,37.21594638288402,7.487236958459898,-92.5127630415401,0.0,2166.1011352539062,1.0,58.121162698126525,5827100,0.08364856886630581,-78.84130859375,-0.036980492525092945,2131.97021484375,5402833.0,2180.329345703125,5093374.0,2198.8935546875,10735893.0,2093.833251953125,7285044.0,2222.592041015625,3387729.0,2145.4923828125,57.20706811942172,8174495.6,2145.597802734375,55.481010690622526,7653695.5,2166.1011352539062,50.43520470285092,6692429.0,1.343556278295967,0,0,2243.9326744600903,0,0,0
2022-03-08 00:00:00+05:30,2027.4135584788787,2059.0418988083716,1998.535661486979,2049.415771484375,10644687,2162.3607421875,2197.86591796875,2240.0698510742186,,2150.3741330216694,2185.8901201373355,2196.9142389640365,2221.331592866834,,-10.59039161130466,19.565134656541392,36.91561131107077,20.079557436996378,-79.92044256300362,0.0,2162.3607421875,1.0,58.29152517121695,-4817587,0.15314753105609835,-3.713134765625,-0.0018085249076771337,2053.12890625,8991655.0,2131.97021484375,5402833.0,2180.329345703125,5093374.0,2163.139892578125,10648723.0,2200.13134765625,5553596.0,2122.74755859375,69.68364239715662,8173688.4,2130.5262451171875,59.35658724917943,8162804.6,2162.3607421875,56.154123294462636,6956801.7,1.5301121778417228,1,0,2241.1009668884667,0,0,0
2022-03-09 00:00:00+05:30,2049.874412046441,2169.9697947216428,2048.1781941042877,2158.1435546875,10207114,2162.2713623046875,2197.5697998046876,2236.9450756835936,,2151.114077942225,2184.80201953146,2195.702655080395,2220.080344586055,,-5.141266967790859,18.888733145661035,49.712902623680264,62.9883830652463,-37.011616934753704,0.0,2162.2713623046875,0.0,62.8272448459411,5389527,0.17064503288365024,108.727783203125,0.05305306259274767,2049.415771484375,10644687.0,2053.12890625,8991655.0,2131.97021484375,5402833.0,2198.8935546875,10735893.0,2190.138427734375,6747457.0,2114.59755859375,60.30296715191259,8067932.6,2127.3267578125,56.583837828103604,8508770.3,2162.2713623046875,56.15961636019286,7165636.2,1.424453281622084,2,0,2239.9588887114483,0,1,0
2022-03-10 00:00:00+05:30,2200.2228786436963,2204.8066682245353,2163.5525619969835,2193.117919921875,8990246,2162.6724365234377,2197.457041015625,2234.120080566406,,2155.1144438450488,2185.1281332722606,2195.621882106691,2219.5464351867645,,0.9455823584687408,17.75355870216779,53.01471231880591,76.79082522942528,-23.209174770574727,0.0,2162.6724365234377,0.0,61.67266403816212,14379773,0.16418997166453816,34.974365234375,0.016205764050500893,2158.1435546875,10207114.0,2049.415771484375,10644687.0,2053.12890625,8991655.0,2180.329345703125,5093374.0,2176.432861328125,3655055.0,2117.1552734375,63.948927218711034,8847307.0,2128.995263671875,58.40928847499933,9042289.4,2162.6724365234377,56.359493023053695,7327992.9,1.2268360685775228,3,0,2239.3977107149317,0,0,0
2022-03-11 00:00:00+05:30,2178.2662190670635,2210.3071557261183,2178.2662190670635,2199.443359375,6128711,2163.5020751953125,2197.3956103515625,2231.292331542969,,2159.3362453240916,2185.6895146880543,2195.7413032713257,2219.1483544776206,,5.282599773657591,16.619678688743985,53.607998354716166,85.10661820510317,-14.893381794896827,0.0,2163.5020751953125,0.0,59.556112082511596,20508484,0.17596737367380733,6.325439453125,0.002884222227936606,2193.117919921875,8990246.0,2158.1435546875,10207114.0,2049.415771484375,10644687.0,2131.97021484375,5402833.0,2067.980224609375,12423325.0,2130.64990234375,74.16060733552513,8992482.6,2142.1415771484376,57.943121955508666,8412828.0,2163.5020751953125,56.79262075377448,7322816.2,0.836933610323307,4,0,2239.0740396625056,0,0,0
2022-03-14 00:00:00+05:30,2188.2132882820524,2222.59183094801,2176.3870482658385,2217.503662109375,4170339,2165.447888183594,2198.4911328125,2228.422873535156,,2164.8759993036424,2186.93712831242,2196.421376985015,2219.115786311913,,9.032354273763767,15.483328109950135,55.34188856869958,97.72906550581737,-2.270934494182627,0.0,2165.447888183594,0.0,58.60244569677301,24678823,0.16997837240025543,18.060302734375,0.008211306127704487,2199.443359375,6128711.0,2193.117919921875,8990246.0,2158.1435546875,10207114.0,2053.12890625,8991655.0,2093.833251953125,7285044.0,2163.524853515625,67.3228070544961,8028219.4,2154.5086181640627,59.65918106602632,8101357.5,2165.447888183594,57.99070442748085,7132748.9,0.5846748649738672,0,0,2238.9557866259306,0,0,0
2022-03-15 00:00:00+05:30,2225.846289612353,2225.846289612353,2145.996496696085,2166.71533203125,7962884,2166.5892578125,2198.4049560546873,2225.3338525390627,,2165.051173849129,2186.144116693551,2195.4930630802096,2218.07815355388,,7.803109963217146,14.782918887930323,49.71475319759587,73.98671673702428,-26.013283262975722,0.0,2166.5892578125,0.0,60.12011335530834,16715939,0.13251314652208196,-50.788330078125,-0.0229033804750578,2217.503662109375,4170339.0,2199.443359375,6128711.0,2193.117919921875,8990246.0,2049.415771484375,10644687.0,2163.139892578125,10648723.0,2186.984765625,24.325401173638078,7491858.8,2154.866162109375,59.72733187663608,7832773.6,2166.5892578125,57.76824602712766,7262902.3,1.096377683615543,1,0,2238.2074248531803,0,0,0
2022-03-16 00:00:00+05:30,2183.7213603222012,2207.4655037738316,2179.2292316283815,2203.294189453125,5574914,2165.920031738281,2198.3957958984374,2223.324775390625,,2168.6933658114144,2186.8166685664755,2195.736848279363,2217.785401789509,,9.075349609935081,14.132538896054784,53.39060299963911,90.07873043807298,-9.921269561927028,0.0,2165.920031738281,0.0,58.736546097256436,22290853,0.12619207972780533,36.578857421875,0.016882170389952877,2166.71533203125,7962884.0,2217.503662109375,4170339.0,2199.443359375,6128711.0,2158.1435546875,10207114.0,2198.8935546875,10735893.0,2196.014892578125,18.66391211904677,6565418.8,2155.3062255859377,60.10279484577611,7316675.7,2165.920031738281,57.232478887970295,7261331.25,0.7677537090736634,2,0,2237.9560333642717,0,0,0
2022-03-17 00:00:00+05:30,2230.246620855574,2289.515066689456,2214.0657454071443,2275.1220703125,10711049,2169.07138671875,2198.828505859375,2221.9890551757812,,2178.8294329067558,2190.2796254976925,2198.2176364678985,2218.9207813642215,,14.077603804831604,13.968349147831,59.63100677946266,95.05360306618927,-4.9463969338107345,0.0,2169.07138671875,0.0,60.699712607190335,33001902,0.16835949439849465,71.827880859375,0.032600222522805034,2203.294189453125,5574914.0,2166.71533203125,7962884.0,2217.503662109375,4170339.0,2193.117919921875,8990246.0,2180.329345703125,5093374.0,2212.41572265625,39.67991760519191,6909579.4,2164.785498046875,70.9790482213781,7878443.2,2169.07138671875,61.485948600035115,7537062.7,1.4211171415623223,3,0,2238.463180084079,0,0,0
2022-03-21 00:00:00+05:30,2240.5603260771363,2277.2306419648985,2235.976536591166,2262.012451171875,5999733,2170.1669189453123,2198.7881689453125,2220.756931152344,,2186.7516251224815,2193.0926774849154,2200.2112244273976,2219.7740817564522,,15.702933898216365,13.815887238766061,58.101991141313896,90.54826045216382,-9.45173954783619,0.0,2170.1669189453123,0.0,59.31074066194333,27002169,0.15826016758621064,-13.109619140625,-0.005762160770047986,2275.1220703125,10711049.0,2203.294189453125,5574914.0,2166.71533203125,7962884.0,2199.443359375,6128711.0,2131.97021484375,5402833.0,2224.929541015625,44.17736542991784,6883783.8,2177.7897216796873,76.03169431015938,7938133.2,2170.1669189453123,62.99483383993126,7515718.05,0.7982913888048262,0,0,2238.641811517609,0,0,0
2022-03-22 00:00:00+05:30,2255.3200709134,2323.939666958309,2249.3613625512544,2320.4560546875,11278532,2175.0601196289062,2200.890302734375,2219.566064453125,,2199.48538031915,2198.087319728154,2203.9688753730256,2221.7677841907303,,19.657040243254453,14.295352840504092,62.694445787904606,98.92945009519381,-1.0705499048061937,1.0,2175.0601196289062,0.0,60.40128092945127,38280701,0.23138937244006663,58.443603515625,0.025836994613070097,2262.012451171875,5999733.0,2275.1220703125,10711049.0,2203.294189453125,5574914.0,2217.503662109375,4170339.0,2053.12890625,8991655.0,2245.52001953125,60.7389713745931,8305422.4,2204.5224365234376,74.30743203310433,8166820.9,2175.0601196289062,70.62063041325241,7910258.2,1.4258108540628927,1,0,2239.7920315977935,0,0,0
2022-03-23 00:00:00+05:30,2312.9843897333308,2351.3506817915472,2312.9843897333308,2327.835693359375,7731093,2181.4453369140624,2202.782490234375,2218.75748046875,,2211.7092196563144,2203.175491243104,2207.839713435099,2223.868138827733,,21.559912325958464,15.073598387554785,63.24232189053529,93.33503760359383,-6.664962396406161,0.0,2181.4453369140624,0.0,58.8273531529345,46011794,0.23195979911396702,7.379638671875,0.003180253578587422,2320.4560546875,11278532.0,2262.012451171875,5999733.0,2275.1220703125,10711049.0,2166.71533203125,7962884.0,2049.415771484375,10644687.0,2277.744091796875,50.325509916639305,8259064.2,2232.3644287109373,60.6361338737947,7875461.5,2181.4453369140624,78.35633344154213,8019133.05,0.9640808989944368,2,0,2240.632406749636,0,0,0
2022-03-24 00:00:00+05:30,2301.0663285797937,2369.044046908428,2301.0663285797937,2364.001708984375,6584133,2190.1385009765627,2205.361328125,2218.5745849609375,,2226.213266258987,2209.4824017427613,2212.719775796014,2226.643061009053,,23.86529873873037,16.005634172875126,65.88646997698359,98.63907589613194,-1.3609241038680533,1.0,2190.1385009765627,0.0,59.48095066548448,52595927,0.23700220839165517,36.166015625,0.015536326609378426,2327.835693359375,7731093.0,2320.4560546875,11278532.0,2262.012451171875,5999733.0,2203.294189453125,5574914.0,2158.1435546875,10207114.0,2309.885595703125,41.42111475616326,8460908.0,2252.950244140625,67.22478381303124,7513163.4,2190.1385009765627,88.37552112397661,8010966.85,0.8218899320498374,3,0,2241.6271794053255,0,0,0
2022-03-25 00:00:00+05:30,2367.5315479887754,2398.242913748609,2362.489209736821,2379.770263671875,7111244,2200.30537109375,2207.9337548828125,2219.1209716796875,,2240.8377422030717,2216.1603571125306,2217.9401035421347,2229.6752828439603,,24.94600902224007,17.20535046680256,67.00105614895287,95.3784551137834,-4.621544886216593,0.0,2200.30537109375,0.0,57.7861473330776,59707171,0.24587168726995426,15.7685546875,0.006670280578720211,2364.001708984375,6584133.0,2327.835693359375,7731093.0,2320.4560546875,11278532.0,2275.1220703125,10711049.0,2193.117919921875,8990246.0,2330.815234375,45.683558955642255,7740947.0,2271.615478515625,74.3057083332324,7325263.2,2200.30537109375,97.89884087532667,8183776.3,0.8689440839188138,4,0,2242.819867838903,0,0,0
2022-03-28 00:00:00+05:30,2392.7422954865465,2410.848300794853,2371.1985085979454,2403.69775390625,4945712,2217.0912475585938,2209.782861328125,2219.892424316406,,2256.348219508136,2223.5147648299317,2223.7450301160134,2233.121272369946,,25.666290620217083,18.460387648050702,68.67363622084675,98.26574637619495,-1.7342536238050388,0.0,2217.0912475585938,0.0,56.49069339477974,64652883,0.3370630875153,23.927490234375,0.010054537868481539,2379.770263671875,7111244.0,2364.001708984375,6584133.0,2327.835693359375,7731093.0,2262.012451171875,5999733.0,2199.443359375,6128711.0,2359.152294921875,35.03942033608394,7530142.8,2292.04091796875,80.10893384823878,7206963.3,2217.0912475585938,102.6805680048296,7809895.65,0.6332622382733116,0,0,2243.7801027780647,0,0,0
